374,freegame,0.4,22.6
375,freegame,0.0,73.6
376,freegame,0.0,136.7
377,freegame,0.0,563.9
378,freegame,2.0,50.5
379,freegame,2.0,16.8
380,freegame,2.0,101.5
381,freegame,3.1,656.7
382,freegame,0.0,120.1
383,freegame,3.8,55.6
384,freegame,0.0,21.3
385,freegame,2.0,104.1
386,freegame,0.0,444.7
387,freegame,1.0,532.5
388,freegame,0.0,89.1
389,freegame,2.6,30.1
390,freegame,0.0,47.5
391,freegame,0.0,16.5
392,freegame,3.8,159.7
393,freegame,4.5,71.6
394,freegame,0.0,275.0
395,freegame,1.3,58.9
396,freegame,5.3,25.1
397,freegame,0.0,466.3
398,freegame,0.0,316.0
399,freegame,0.0,432.7
400,freegame,0.6,40.0
401,freegame,0.0,16.9
402,freegame,0.0,211.7
403,freegame,0.0,150.9
404,freegame,0.0,320.5
405,freegame,0.0,166.6
406,freegame,0.0,6.7
407,freegame,0.0,514.5
408,freegame,1.0,5.4
409,freegame,0.0,18.7
410,freegame,0.0,284.3
411,freegame,0.0,277.4
412,freegame,0.0,18.8
413,freegame,1.0,10.0
414,freegame,0.0,1097.5
415,freegame,0.0,183.7
416,freegame,0.0,315.7
417,freegame,0.0,256.0
418,freegame,0.0,71.7
419,freegame,0.0,35.6
420,freegame,0.0,46.1
421,freegame,0.0,51.5
422,freegame,0.0,423.8
423,freegame,12.7,432.6
424,freegame,0.6,183.6
425,freegame,0.6,40.4
426,freegame,0.0,46.3
427,freegame,0.0,104.7
428,freegame,0.0,725.3
429,freegame,0.8,54.2
430,freegame,0.0,505.9
431,freegame,0.0,43.1
432,freegame,0.6,44.8
433,freegame,0.0,186.6
434,freegame,0.6,420.1
435,freegame,2.4,131.4
436,freegame,0.0,23.6
437,freegame,0.0,41.8
438,freegame,0.0,414.1
439,freegame,0.0,124.2
440,freegame,0.6,53.9
441,freegame,0.0,19.7
442,freegame,0.0,22.1
443,freegame,1.2,270.8
444,freegame,0.0,221.1
445,freegame,0.0,90.5
446,freegame,0.0,130.5
447,freegame,0.0,80.0
448,freegame,4.0,516.3
449,freegame,0.0,16.8
450,freegame,0.0,163.4
451,freegame,0.0,29.8
452,freegame,0.0,71.8
453,freegame,0.0,324.7
